Name,Category,Price,Quality
ShadowOdyssey,Estrategia,60507,88
CosmicFrontier,Simulación,50961,34
CosmicStorm,Lucha,39279,33
CosmicRunner,Lucha,59750,97
SolarPact,Deportes,59388,58
SolarSaga,Plataformas,60330,77
DragonFrontier,Aventura,39690,9
CosmicDefenders,Simulación,12363,54
EternalEmpire,Puzzle,65140,80
WarSaga,Puzzle,11474,36
ShadowHeart,Lucha,14728,7
WarLegacy,Simulación,51893,98
HeroRunner,Estrategia,19816,12
LegendRunner,Lucha,67202,60
DragonFrontier,Terror,6538,53
HeroDefenders,Musical,16723,43
GalaxyChronicles,Lucha,3572,58
ShadowGuardians,Simulación,39941,83
ShadowForge,Simulación,27436,90
IronReign,Estrategia,60928,16
MysticDefenders,Estrategia,51635,1
MysticEmpire,Simulación,30252,56
ShadowPact,Musical,20599,45
CosmicReign,Carreras,22338,32
LegendChronicles,Acción,61959,14
TimeGuardians,Simulación,3248,95
VoidStorm,Estrategia,32706,24
LegendReign,Lucha,3714,3
IronStorm,Musical,32421,40
MysticEmpire,Carreras,6584,54
GalaxyDefenders,Lucha,54518,44
WarProtocol,Puzzle,16196,80
LostHeart,Aventura,51068,94
TimeLegacy,Acción,60361,19
CyberEchoes,Puzzle,39756,90
LegendStorm,Simulación,68137,30
ShadowProtocol,Deportes,26059,49
MysticHeart,Carreras,39955,47
CrystalLegacy,Aventura,2494,33
LostForge,Plataformas,12640,90
StarOdyssey,RPG,44712,63
SolarGuardians,Terror,1446,54
CyberRunner,Puzzle,35942,21
CosmicBlade,Terror,13028,65
LegendHeart,Musical,31211,82
FrozenBlade,Aventura,3454,53
WarHorizon,Plataformas,9112,82
FinalLegacy,Musical,5729,80
SolarDefenders,Carreras,28788,33
FrozenBlade,Aventura,49757,65
SolarHeart,Deportes,48376,15
CyberFrontier,Simulación,17176,95
DragonBlade,Musical,67015,20
IronChronicles,Estrategia,42095,23
DragonForge,Simulación,14917,40
IronLegacy,Carreras,37535,1
DragonStorm,Estrategia,62973,4
FrozenHorizon,Plataformas,41587,73
MysticSaga,Deportes,51526,0
DragonRunner,Estrategia,25101,37
StarPact,Acción,55453,53
MysticHeart,Plataformas,2744,90
HeroPact,Terror,12929,3
IronBlade,Terror,59437,56
IronReign,Aventura,69109,74
FrozenGuardians,Aventura,20975,72
DragonRunner,Plataformas,14647,45
FinalFrontier,Deportes,57213,52
MysticEmpire,Puzzle,27111,82
CosmicRunner,Terror,53860,88
LegendRunner,Carreras,16904,25
LostFrontier,Simulación,46266,75
MysticHeart,Plataformas,50838,4
LegendRiders,Deportes,32670,57
SolarEchoes,RPG,6092,82
IronStorm,Puzzle,35312,71
FrozenEmpire,Plataformas,36855,1
AncientRiders,Plataformas,29911,19
FinalHorizon,Simulación,62984,57
SolarProtocol,Estrategia,11233,59
LostForge,Puzzle,18825,17
GalaxyStorm,Plataformas,41288,75
HeroPact,Lucha,43628,55
FinalFrontier,Deportes,39980,55
StarSaga,Carreras,27544,65
CyberPact,Lucha,51931,19
WarOdyssey,Carreras,46342,64
StarHorizon,Deportes,5381,21
LostSaga,Simulación,43620,55
HeroHorizon,Estrategia,17021,51
StarRiders,Musical,11409,19
SolarPact,Aventura,44436,98
GalaxyFrontier,RPG,37946,73
IronSaga,Puzzle,52907,14
MysticDefenders,Carreras,10217,37
CosmicBlade,Simulación,18023,91
EternalReign,Acción,2355,34
LostReign,Estrategia,24709,39
FrozenOdyssey,RPG,36419,3
EternalLegacy,RPG,39197,72
CrystalEmpire,Terror,46947,53
TimeStorm,Aventura,19516,41
CyberChronicles,Estrategia,40610,5
IronChronicles,RPG,5730,31
VoidBlade,Musical,9895,95
FrozenHorizon,Acción,40173,4
VoidLegacy,Acción,59690,19
CyberEchoes,Acción,39817,76
LostFrontier,Lucha,39538,5
LostEchoes,Acción,69071,91
LostEchoes,Terror,35215,20
DragonProtocol,Lucha,48682,37
LegendRiders,Lucha,27145,33
CosmicPact,Aventura,5709,52
GalaxyChronicles,Simulación,5839,23
EternalLegacy,Simulación,38187,57
GalaxyChronicles,Terror,4087,40
VoidEchoes,Acción,69883,11
StarStorm,RPG,47389,10
DragonBlade,Carreras,49239,72
StarReign,Lucha,1613,91
SolarChronicles,Acción,39279,57
AncientEmpire,Acción,17115,96
IronReign,Plataformas,15243,70
IronStorm,RPG,34233,50
TimeProtocol,Lucha,61135,85
MysticGuardians,Carreras,12288,94
VoidBlade,Estrategia,58005,69
LostLegacy,Plataformas,16185,0
HeroProtocol,Aventura,27038,58
GalaxyDefenders,Estrategia,64288,40
GalaxyRunner,Acción,64404,16
CrystalChronicles,Acción,9203,9
LegendProtocol,Lucha,38812,63
LegendEmpire,RPG,38351,72
StarOdyssey,Deportes,62463,7
SolarQuest,Estrategia,22978,83
LegendRiders,Musical,50586,59
CosmicEchoes,Aventura,61194,65
CrystalQuest,Aventura,69105,65
LostOdyssey,Aventura,5936,71
EternalDefenders,RPG,32296,19
TimeReign,Lucha,50020,93
CrystalBlade,Carreras,33982,33
DragonForge,Terror,13156,90
VoidOdyssey,Musical,40111,91
CosmicHeart,RPG,21186,98
IronEmpire,Puzzle,39956,60
CrystalBlade,Musical,37445,78
CosmicForge,Puzzle,27975,37
SolarHorizon,Lucha,20884,96
HeroHeart,Deportes,66360,80
StarStorm,Carreras,29972,73
CosmicReign,Estrategia,27651,70
CosmicEmpire,Lucha,66322,33
EternalReign,Terror,64985,86
TimeGuardians,Simulación,2564,18
ShadowReign,Acción,33709,38
ShadowHeart,Acción,49918,1
IronLegacy,RPG,21887,67
VoidDefenders,Simulación,2680,11
EternalOdyssey,Aventura,11215,98
FrozenProtocol,Deportes,52085,68
StarFrontier,RPG,27916,15
EternalEchoes,Aventura,32771,57
StarReign,Puzzle,55958,48
MysticForge,Deportes,14098,50
LostBlade,Terror,10079,94
IronOdyssey,Musical,31762,8
GalaxyBlade,Terror,8735,48
LostForge,Terror,25879,72
ShadowRiders,RPG,10761,84
FrozenStorm,Deportes,46543,36
FrozenOdyssey,Estrategia,41136,78
StarEchoes,RPG,8046,43
FinalHorizon,Terror,65952,49
WarPact,Acción,60642,9
FrozenEchoes,Musical,68183,47
CyberDefenders,Musical,14102,86
HeroOdyssey,RPG,6997,59
VoidBlade,Lucha,55687,55
WarGuardians,Musical,1354,83
DragonLegacy,Estrategia,6082,7
FinalChronicles,Plataformas,13636,99
CyberGuardians,Acción,23738,19
CyberSaga,Aventura,54195,7
LostHorizon,Carreras,33138,62
AncientBlade,Puzzle,27925,50
LostDefenders,Lucha,2982,44
MysticGuardians,Carreras,24653,37
AncientRunner,Aventura,10729,51
GalaxyDefenders,Estrategia,42660,4
IronStorm,Deportes,7617,90
TimeRiders,Aventura,16763,95
SolarSaga,Lucha,63885,23
LegendStorm,Estrategia,12242,77
FinalStorm,Deportes,52130,69
CrystalRiders,Plataformas,35514,17
TimeQuest,Aventura,1689,53
TimeRiders,Plataformas,61567,95
DragonDefenders,Plataformas,20410,73
WarDefenders,Acción,30960,66
CrystalEmpire,RPG,8146,69
LostStorm,Deportes,34483,53
VoidPact,Carreras,21475,53
CosmicFrontier,Musical,50571,1
EternalGuardians,Estrategia,49455,23
MysticHorizon,Estrategia,16200,55
IronQuest,Puzzle,67649,29
MysticDefenders,Acción,59726,46
LostStorm,Aventura,8651,88
StarProtocol,Carreras,22113,65
CyberReign,Plataformas,36379,25
CrystalForge,Puzzle,58503,43
ShadowChronicles,Terror,15391,86
CosmicRiders,Acción,57036,1
ShadowOdyssey,Aventura,19536,27
FinalPact,Deportes,33624,74
FrozenStorm,Plataformas,20730,25
FinalProtocol,Simulación,39931,15
LegendHorizon,RPG,15706,62
HeroChronicles,Deportes,13772,21
SolarFrontier,Plataformas,58796,18
LostHeart,Acción,43320,11
TimeHeart,Simulación,29197,45
DragonFrontier,RPG,21132,1
LegendEchoes,Acción,1409,2
LegendRunner,Plataformas,28071,71
FrozenBlade,Acción,30353,89
VoidProtocol,Acción,47507,54
HeroProtocol,Aventura,37630,72
SolarProtocol,Deportes,10129,5
EternalProtocol,Deportes,22486,6
LegendRunner,Deportes,24284,35
LostFrontier,Deportes,49236,30
LostRiders,RPG,65912,21
GalaxyRiders,Simulación,32510,30
HeroQuest,Musical,40480,19
CosmicHorizon,Aventura,25978,40
CrystalBlade,Carreras,12412,59
SolarOdyssey,Plataformas,9985,88
CyberEchoes,Simulación,39350,86
LegendQuest,Aventura,49279,75
GalaxyForge,Aventura,54806,88
LostQuest,Carreras,31457,84
HeroEchoes,Acción,65846,87
LegendRunner,Carreras,858,34
FinalLegacy,Estrategia,6276,2
SolarReign,Puzzle,57633,80
MysticRunner,Estrategia,51523,61
LostBlade,Puzzle,21912,15
CrystalEmpire,Aventura,48912,8
GalaxyRunner,Musical,48390,94
EternalOdyssey,Acción,42871,28
VoidEmpire,Lucha,19147,66
CosmicHeart,Musical,58215,15
DragonHeart,Plataformas,38758,1
SolarPact,Estrategia,42400,21
SolarHeart,Puzzle,39209,44
FrozenDefenders,Simulación,24785,72
FinalOdyssey,Carreras,12075,97
FinalChronicles,Aventura,53149,85
MysticLegacy,Deportes,1257,81
SolarHorizon,Lucha,18807,74
CyberStorm,Lucha,26856,81
EternalSaga,Puzzle,54195,7
ShadowRiders,Musical,12387,87
ShadowQuest,Musical,29661,10
IronEchoes,Terror,53976,66
AncientDefenders,Terror,1219,25
CrystalQuest,Aventura,43006,81
HeroStorm,Musical,67971,49
CrystalGuardians,Lucha,26481,95
LostEmpire,Terror,61816,61
LegendForge,RPG,15250,58
HeroFrontier,Deportes,30181,63
StarLegacy,Puzzle,16683,5
LostProtocol,Acción,52448,67
DragonEchoes,Aventura,49891,68
MysticDefenders,Puzzle,13192,24
IronEmpire,Aventura,26050,24
FrozenChronicles,Simulación,67362,9
FinalPact,Terror,26199,65
FinalRunner,Simulación,51264,45
DragonDefenders,Plataformas,25289,90
GalaxyEchoes,Terror,4483,27
HeroHeart,Acción,40694,14
LostEmpire,Simulación,13953,39
LostFrontier,Acción,17310,46
LegendLegacy,Musical,25412,8
ShadowReign,Carreras,6453,22
CosmicReign,Deportes,47981,35
EternalForge,Lucha,62401,78
EternalGuardians,Simulación,32009,88
SolarHorizon,Plataformas,67376,0
StarQuest,Simulación,60805,4
GalaxyEchoes,Estrategia,45638,50
LegendLegacy,Estrategia,50470,86
SolarDefenders,Musical,9280,51
HeroOdyssey,Aventura,53465,14
WarChronicles,Puzzle,36903,6
DragonRiders,RPG,18201,98
ShadowOdyssey,Simulación,59572,91
FinalFrontier,Plataformas,23901,4
CrystalHorizon,Acción,55667,45
IronEchoes,Puzzle,46254,59
AncientFrontier,Musical,67427,88
HeroProtocol,Musical,49987,45
CyberEmpire,Puzzle,65936,56
AncientHorizon,Simulación,10980,38
HeroProtocol,Aventura,29929,36
HeroReign,Deportes,65635,63
IronForge,Acción,7168,7
FrozenHeart,RPG,17725,61
VoidSaga,Acción,29674,23
SolarSaga,Terror,49093,27
MysticFrontier,Estrategia,63119,42
LostChronicles,Carreras,17698,77
LegendLegacy,Terror,49200,59
LostStorm,RPG,30737,93
LostPact,Aventura,38888,99
MysticPact,Terror,11650,3
MysticEmpire,Acción,36810,63
SolarEmpire,Simulación,8919,3
CrystalReign,Acción,59826,42
MysticGuardians,Acción,12758,18
WarOdyssey,Aventura,38921,42
StarReign,Aventura,50756,10
LegendOdyssey,RPG,24909,31
HeroFrontier,Lucha,51600,27
IronQuest,Puzzle,27978,47
VoidRunner,RPG,48231,33
AncientEmpire,Puzzle,47966,37
DragonGuardians,Deportes,3557,3
LegendHorizon,Terror,68362,2
StarForge,Carreras,23385,27
FinalFrontier,Deportes,64229,90
TimeEmpire,Aventura,11700,43
CosmicPact,Lucha,22793,93
VoidSaga,Terror,55848,18
HeroHeart,Puzzle,34931,76
SolarHeart,Acción,20954,26
SolarEchoes,Puzzle,36425,33
GalaxyEchoes,RPG,58526,100
DragonOdyssey,RPG,53131,1
CosmicOdyssey,Estrategia,57311,70
VoidRiders,Acción,50217,17
DragonBlade,Plataformas,5034,63
AncientRunner,Carreras,52568,33
TimeEmpire,Estrategia,15694,79
LegendGuardians,Puzzle,23521,98
AncientGuardians,Deportes,29797,69
LegendBlade,Aventura,40818,46
EternalLegacy,Deportes,57690,40
LegendReign,Carreras,66814,64
HeroStorm,RPG,6930,85
MysticOdyssey,Simulación,25900,55
FrozenOdyssey,RPG,18038,41
StarGuardians,Estrategia,69426,50
CrystalGuardians,Musical,26405,79
EternalChronicles,Estrategia,57744,90
WarRunner,Deportes,18047,34
LegendDefenders,Estrategia,40276,91
DragonHorizon,Carreras,47346,70
CyberChronicles,Aventura,6839,24
MysticForge,Puzzle,66025,80
AncientSaga,Carreras,68474,38
CyberRunner,Carreras,10485,41
TimeProtocol,Deportes,64999,45
TimeRunner,RPG,51994,38
WarSaga,Deportes,40242,65
LegendForge,Estrategia,15736,72
StarHorizon,Estrategia,31959,95
IronReign,Acción,11201,24
HeroLegacy,Musical,51659,20
FinalForge,Musical,68080,36
GalaxyRiders,Deportes,9171,100
SolarProtocol,Musical,24493,1
EternalEmpire,Terror,52885,61
CrystalEmpire,Deportes,22203,3
HeroHeart,Acción,47124,15
CrystalFrontier,Deportes,18201,42
LostEmpire,Musical,35172,57
StarBlade,Acción,961,3
WarChronicles,Puzzle,67837,92
WarPact,Carreras,52519,25
CosmicFrontier,Aventura,49041,3
MysticSaga,Estrategia,4830,11
DragonSaga,Musical,1079,21
DragonStorm,Terror,25374,64
LostGuardians,Carreras,69273,85
EternalGuardians,Aventura,27471,85
ShadowEchoes,Deportes,5956,89
AncientHorizon,Carreras,16288,49
IronBlade,Plataformas,10256,2
ShadowRunner,Puzzle,5941,8
MysticEchoes,Terror,53189,89
SolarQuest,Simulación,30870,29
LegendReign,Deportes,58497,42
FrozenFrontier,RPG,6280,33
TimeQuest,Carreras,33443,94
FinalLegacy,RPG,11988,1
EternalReign,Simulación,24089,43
LegendEmpire,Simulación,21542,84
LegendQuest,Terror,12900,98
EternalForge,Estrategia,68373,84
MysticHorizon,Aventura,35751,14
AncientOdyssey,Lucha,47726,55
CyberStorm,Simulación,46240,64
VoidChronicles,Acción,52190,25
DragonEchoes,Terror,48178,59
LostEmpire,Simulación,59858,32
ShadowEmpire,Carreras,48032,27
GalaxySaga,Deportes,49727,77
CosmicEmpire,Estrategia,67879,71
DragonDefenders,Plataformas,24141,74
CrystalLegacy,Simulación,63118,73
StarProtocol,Carreras,67236,14
DragonSaga,Estrategia,36273,27
CrystalSaga,RPG,64035,22
VoidStorm,Terror,16225,5
FrozenGuardians,Deportes,3012,8
HeroHeart,Lucha,4721,72
MysticHorizon,Acción,10855,43
GalaxyRunner,Aventura,12001,50
CrystalRunner,RPG,55747,13
SolarPact,Carreras,39568,82
HeroOdyssey,Carreras,16143,34
IronRiders,RPG,8019,1
CrystalHorizon,Deportes,45859,29
ShadowProtocol,Estrategia,60166,18
WarEmpire,Simulación,11393,7
CrystalEchoes,Puzzle,62111,97
FrozenForge,Plataformas,37490,100
LostSaga,RPG,16979,38
CosmicSaga,Lucha,13936,77
HeroOdyssey,Terror,51375,81
FinalBlade,Estrategia,20931,34
TimeStorm,Carreras,47739,76
ShadowPact,Musical,21250,29
MysticFrontier,Terror,9979,10
HeroGuardians,Puzzle,18431,28
FrozenProtocol,RPG,58865,86
HeroGuardians,Estrategia,34696,75
AncientStorm,Carreras,22506,47
FinalQuest,Carreras,56773,47
GalaxyFrontier,Simulación,13436,90
StarRunner,Acción,48274,22
IronPact,Musical,35043,86
GalaxyRunner,Lucha,50610,34
VoidBlade,Musical,56088,21
SolarGuardians,Acción,10003,89
TimeStorm,Terror,65149,73
DragonForge,Estrategia,59623,43
AncientFrontier,Carreras,63998,64
VoidEchoes,Acción,57891,49
CrystalQuest,Musical,34719,74
LegendDefenders,Simulación,2151,98
MysticForge,Plataformas,14710,69
VoidGuardians,Puzzle,59618,73
GalaxyLegacy,Carreras,39023,42
WarEmpire,Deportes,29455,58
CrystalChronicles,Deportes,8276,27
FinalHeart,Lucha,1,45
LegendGuardians,Musical,63286,53
AncientHeart,Puzzle,49177,43
CosmicQuest,Puzzle,45380,36
MysticSaga,Terror,48343,56
SolarQuest,RPG,55056,96
FrozenSaga,RPG,45104,89
ShadowHorizon,Puzzle,21820,93
FinalEmpire,Plataformas,40922,22
CrystalSaga,Musical,59773,82
CosmicLegacy,Aventura,65509,62
TimeHeart,Plataformas,491,20
MysticHorizon,Acción,39246,60
StarBlade,Acción,4617,70
FinalOdyssey,Musical,9718,1
StarDefenders,Carreras,28940,46
LegendRiders,Simulación,40136,59
WarChronicles,Carreras,1954,57
SolarFrontier,Estrategia,36246,68
FrozenSaga,Deportes,45659,89
HeroHeart,Carreras,49263,17
HeroForge,Deportes,47160,43
GalaxyRunner,Plataformas,18119,23
VoidRunner,Terror,63962,62
HeroProtocol,RPG,37144,94
LostBlade,RPG,58211,42
HeroHeart,Musical,40330,56
LostPact,Carreras,21042,5
LostBlade,Deportes,14996,63
VoidReign,Terror,13737,12
HeroOdyssey,Acción,15845,30
FrozenLegacy,Carreras,56318,56
HeroProtocol,Carreras,22888,37
AncientDefenders,Lucha,38501,45
HeroOdyssey,Deportes,41338,76
CosmicEmpire,Simulación,2568,98
IronHorizon,Carreras,48197,74
IronBlade,Carreras,24143,14
GalaxyBlade,Musical,7407,88
DragonProtocol,Estrategia,21470,15
SolarLegacy,Deportes,61444,74
AncientRunner,Lucha,61187,50
FrozenEmpire,Deportes,21499,99
ShadowEchoes,Aventura,4517,5
CosmicProtocol,Terror,28861,67
MysticEmpire,Terror,65072,34
TimePact,Simulación,3703,72
DragonOdyssey,Lucha,40808,44
CosmicBlade,Lucha,16543,50
WarBlade,RPG,46723,45
StarBlade,Aventura,10463,46
FrozenForge,Terror,3715,49
DragonDefenders,Acción,53500,45
FinalLegacy,Simulación,18483,91
WarProtocol,Deportes,13367,33
AncientRunner,Musical,11673,16
GalaxySaga,Terror,35194,62
DragonChronicles,RPG,59717,74
CyberRiders,Acción,64996,54
EternalBlade,Carreras,42061,57
ShadowQuest,Carreras,429,43
WarProtocol,Simulación,29185,50
WarBlade,Musical,28432,18
FrozenEmpire,Estrategia,20253,17
CosmicFrontier,RPG,31503,33
FinalPact,Terror,57651,62
AncientProtocol,Simulación,32706,41
EternalOdyssey,Estrategia,27185,7
EternalGuardians,Lucha,29310,79
HeroSaga,Acción,50064,16
GalaxyStorm,Simulación,59934,52
LegendChronicles,Acción,50909,39
SolarReign,Terror,13243,79
FrozenEchoes,RPG,2539,16
FinalDefenders,RPG,51450,94
CyberDefenders,Acción,11053,48
LostHeart,Aventura,3626,25
CosmicEmpire,Estrategia,20395,33
HeroRiders,Plataformas,61203,82
LostOdyssey,Terror,51572,73
CosmicDefenders,Estrategia,61276,57
GalaxyOdyssey,Deportes,37114,60
FinalEmpire,Musical,39583,8
DragonReign,Puzzle,55974,88
LostPact,Aventura,47700,3
CosmicProtocol,Plataformas,403,21
EternalFrontier,Acción,65879,20
IronLegacy,RPG,67924,61
SolarProtocol,Deportes,25939,69
LostHeart,Plataformas,62188,3
StarEchoes,Deportes,48011,23
EternalRiders,Plataformas,25896,21
SolarEmpire,Musical,26166,91
HeroRiders,Puzzle,116,21
IronHorizon,Estrategia,17188,81
SolarHeart,Simulación,29108,82
MysticQuest,Plataformas,34526,95
VoidHorizon,Plataformas,6542,78
SolarBlade,Aventura,29939,59
TimeChronicles,RPG,30075,22
StarQuest,Carreras,56382,61
CrystalProtocol,Aventura,23355,34
LostProtocol,Plataformas,325,83
HeroLegacy,Carreras,50390,33
MysticChronicles,Puzzle,22384,80
FrozenStorm,RPG,39713,33
TimeDefenders,Terror,22033,96
EternalHeart,Aventura,49396,11
StarOdyssey,Deportes,9179,69
LostEchoes,Carreras,5671,8
WarGuardians,Lucha,17659,58
ShadowEmpire,RPG,55338,49
CosmicHorizon,Estrategia,1623,60
FrozenRunner,Plataformas,9237,52
FrozenOdyssey,Puzzle,16369,4
StarRiders,Terror,30698,13
HeroRunner,Lucha,16151,78
AncientSaga,Plataformas,19854,1
FrozenBlade,Deportes,28596,43
TimeChronicles,Acción,6446,54
ShadowEchoes,RPG,13820,91
DragonOdyssey,Musical,30239,74
AncientDefenders,Carreras,48003,57
EternalHeart,Carreras,648,37
MysticRiders,Puzzle,52263,22
ShadowOdyssey,Plataformas,59672,24
DragonFrontier,Lucha,10116,46
TimeReign,Simulación,33702,79
FrozenLegacy,Simulación,52750,53
CosmicEchoes,Musical,31378,2
TimeHorizon,Deportes,21310,14
EternalDefenders,Puzzle,39167,61
HeroChronicles,Terror,33877,84
IronQuest,Puzzle,26636,45
CyberPact,Puzzle,38571,70
LegendPact,RPG,8827,42
IronProtocol,Deportes,59811,21
AncientStorm,Deportes,25395,62
FrozenHeart,Simulación,18836,21
HeroReign,Musical,18950,95
IronGuardians,Terror,51042,1
ShadowHeart,Deportes,37173,68
DragonOdyssey,Acción,18817,50
LostRunner,RPG,6808,77
MysticReign,Terror,35609,27
CosmicFrontier,Deportes,13531,67
CrystalHeart,Deportes,64481,24
HeroForge,Acción,39620,96
GalaxyHeart,Deportes,16261,1
HeroHorizon,Terror,195,27
LostPact,Carreras,49379,49
CosmicChronicles,Aventura,28070,16
LostPact,Aventura,66659,89
CyberForge,Terror,25934,55
SolarDefenders,RPG,48028,25
CrystalOdyssey,RPG,45549,19
CrystalProtocol,Acción,374,23
CosmicChronicles,Plataformas,60822,99
FinalForge,Carreras,41844,1
CrystalEmpire,Aventura,67038,34
LostBlade,Carreras,7579,15
EternalLegacy,Estrategia,2465,63
IronHeart,Estrategia,24927,63
CosmicForge,Musical,21253,32
TimeStorm,Simulación,62022,41
TimeGuardians,Deportes,37846,29
WarFrontier,Carreras,27399,4
CyberQuest,Musical,36194,40
DragonBlade,Acción,31282,57
CrystalEmpire,Puzzle,38145,88
FinalGuardians,Lucha,24937,79
FinalQuest,Estrategia,39031,23
LostReign,Estrategia,24107,28
CosmicLegacy,Plataformas,18546,75
StarSaga,Puzzle,64858,50
StarForge,Simulación,50358,78
VoidPact,Acción,10700,73
CyberStorm,Estrategia,28975,92
TimeDefenders,Carreras,37219,41
EternalGuardians,Aventura,8986,26
DragonLegacy,Puzzle,16468,9
EternalFrontier,Plataformas,10668,48
StarSaga,Puzzle,48754,79
MysticHorizon,Simulación,6492,20
StarBlade,RPG,52412,1
LegendPact,Musical,18441,46
CrystalHorizon,Terror,16683,5
CrystalRiders,Estrategia,59087,51
DragonProtocol,Aventura,58500,75
TimeRiders,Estrategia,43999,81
HeroDefenders,Musical,37404,41
StarEchoes,Puzzle,35018,26
MysticEchoes,Terror,65358,81
LostEchoes,Estrategia,17828,79
HeroDefenders,Acción,13404,73
MysticRunner,Simulación,66662,44
ShadowFrontier,Puzzle,38754,36
CosmicEmpire,Simulación,52626,41
MysticGuardians,Aventura,22463,81
DragonLegacy,Musical,14344,58
GalaxyChronicles,Aventura,17723,35
AncientBlade,Deportes,60242,92
AncientRunner,Carreras,59443,93
IronBlade,Musical,68270,1
IronProtocol,Musical,3767,95
CrystalOdyssey,Plataformas,53432,4
LegendSaga,Carreras,12491,60
LegendForge,Simulación,25344,98
IronOdyssey,Musical,52410,32
LegendOdyssey,Puzzle,11714,23
EternalHorizon,Carreras,17566,83
StarStorm,Terror,27046,84
LostLegacy,Musical,35236,99
DragonRunner,Estrategia,44162,64
FinalDefenders,Simulación,35540,90
AncientSaga,Simulación,12264,64
FinalOdyssey,Aventura,35546,95
CosmicOdyssey,Plataformas,2743,27
CosmicFrontier,Estrategia,63512,30
HeroHeart,Estrategia,19984,3
ShadowEchoes,Acción,36836,61
SolarOdyssey,Deportes,1740,32
SolarHeart,Musical,39892,43
VoidDefenders,RPG,34761,66
HeroDefenders,Terror,54816,22
EternalOdyssey,RPG,10405,10
LostReign,Deportes,32755,88
DragonGuardians,Plataformas,65482,70
MysticReign,Carreras,30352,50
SolarBlade,Plataformas,48853,6
StarReign,Lucha,41280,58
DragonForge,Terror,68697,33
SolarRunner,Deportes,67054,25
DragonForge,Carreras,67241,27
FinalPact,Terror,44046,11
TimeHorizon,Terror,1505,6
TimeSaga,Musical,54857,49
MysticSaga,Aventura,59943,68
LostEmpire,Estrategia,58997,19
StarRunner,Acción,50681,84
TimeStorm,Musical,5184,82
TimeHeart,Acción,61127,27
